address,categories,category_ids,city,description,distance,foursquare_id,hours,id,instagram_url,is_nightlife,last_fsq_refresh,lat,lng,location,name,place_id,popularity,price_level,rating,social_media,state,summary,tips,types,website
"515 W 7th St 2nd floor, Los Angeles, CA 90014, USA","Whisky Bar, Lounge, Cocktail Bar","13024, 13009, 13016",Los Angeles,,0,474dd5a6f964a520ae4c1fe3,"{'tuesday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJd-OpVLTHwoARJ3fFiZG_xD4,https://www.instagram.com/sevengrandla,False,2025-05-12 00:47:47.901294+00:00,34.0470275,-118.2559336,"{'lat': 34.0470241, 'lng': -118.2559368}",Seven Grand,ChIJd-OpVLTHwoARJ3fFiZG_xD4,,2,4.6,{},CA,"Stylish watering hole with hunting lodge decor, old-school cocktails & a massive whiskey selection.","Whiskey and Bourbons are their specialty. Happy hour from 5-7pm has some great drinks for low prices. I like to go in early as these guys are experts so just ask them if you can't make up your mind., Cedd Moses owns a number of bars downtown. The best one, The Doheny, you can’t go to because it’s private. This one is among of the best of the rest. Ask the bartenders what to drink, they will tell y, Get the Old-Fashioned, the cornerstone of Seven Grand's cocktail program, made by soaking a sugar cube in Angostura Bitters, adding two dozen stirs of the barspoon and twists of lemon and orange peel.","bar, night_club, point_of_interest, establishment",http://sevengrandla.com/
"3311 Main St, Los Angeles, CA 90007, USA",Retail,17000,Los Angeles,,1217,4fac0a0de4b027422c91c7c2,"{'tuesday': '11:00\u202fAM\u2009–\u200912:00\u202fAM', 'monday': '11:00\u202fAM\u2009–\u200912:00\u202fAM', 'sunday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '11:00\u202fAM\u2009–\u200912:00\u202fAM', 'thursday': '11:00\u202fAM\u2009–\u200912:00\u202fAM'}",ChIJd28SE9fJwoARpQdkkAuqPdU,,False,2025-05-12 00:01:15.597347+00:00,34.01919040000001,-118.2726928,"{'lat': 34.01919040000001, 'lng': -118.2726928}",Kultur Lounge,ChIJd28SE9fJwoARpQdkkAuqPdU,,,4,{},CA,A Retail in downtown LA.,"Free hookah this Friday!! Grand opening special, Free hookah tonight","night_club, bar, point_of_interest, establishment",https://www.instagram.com/kulturlounge.dtla/
"5985 W Century Blvd, Los Angeles, CA 90045, USA",Sushi Restaurant,13276,Los Angeles,,2194,517a0b8b498eaeaaf7d2c8e0,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '5:00\u2009–\u200910:00\u202fPM', 'friday': '5:00\u2009–\u200910:00\u202fPM', 'saturday': '5:00\u2009–\u200910:00\u202fPM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u2009–\u200910:00\u202fPM'}",ChIJd8YKatS2woAR_2cJF9aBqy8,,False,2025-05-11 23:55:28.153766+00:00,33.94596429999999,-118.3891313,"{'lat': 33.94596429999999, 'lng': -118.3891313}",Yokoso Sushi Bar,ChIJd8YKatS2woAR_2cJF9aBqy8,,,3.9,{},CA,"Contemporary Japanese spot at the Crowne Plaza hotel offering creative sushi rolls, sashimi & sake.",,"bar, restaurant, food, point_of_interest, establishment",
"3465 W 6th St Ste 160 #83, Los Angeles, CA 90020, USA",Karaoke Bar,13015,Los Angeles,,1038,4b99c9e7f964a520dd9135e3,"{'tuesday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'sunday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'friday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '6:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJdVPAOX3HwoARcay4405ZAfM,,False,2025-05-12 00:56:48.140237+00:00,34.0637327,-118.2972824,"{'lat': 34.0637327, 'lng': -118.2972824}",Chapman Karaoke,ChIJdVPAOX3HwoARcay4405ZAfM,,,5,{},CA,A Karaoke Bar in downtown LA.,,"night_club, bar, point_of_interest, establishment",
"7174 Melrose Ave, Los Angeles, CA 90046, USA","Bakery, Dessert Shop, Restaurant","13040, 13065, 13002",Los Angeles,,2438,5ba68e8cf05ca8002d1fe4c6,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '10:00\u202fAM\u2009–\u200912:00\u202fAM', 'friday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '10:00\u202fAM\u2009–\u200912:00\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJdZgWdna5woAR8VyGnp16eUc,,False,2025-05-11 23:48:59.437902+00:00,34.08328170000001,-118.346035,"{'lat': 34.08328170000001, 'lng': -118.346035}",Blockbuster Pop-Up Bar,ChIJdZgWdna5woAR8VyGnp16eUc,,,3.1,{},CA,"A Bakery, Dessert Shop, and more in downtown LA.","Birthday Cake, Crack Pie , Chocolate Malt Cake Baby Shake, You can’t go wrong with the classics, anything Birthday Cake or Cereal Milk but they also have great specials you shouldn’t miss. Staff are also super helpful!, Everybody talks about this place, I wanted to try the birthday cake; sadly “the taste is lower to the expectation” isn't bad but I believed that it will be awesome. I have to give it another chance.","bar, point_of_interest, establishment",
"3470 Wilshire Blvd b1, Los Angeles, CA 90010, USA","Karaoke Bar, Asian Restaurant, New American Restaurant","13072, 13314, 13015",Los Angeles,,0,588bfc2751666a083ee58254,"{'tuesday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': 'Closed', 'sunday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '5:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJd_5Chn3HwoARnNDNIPKtpQs,http://instagram.com/thevenuela,False,2025-05-12 00:56:32.931258+00:00,34.0607981,-118.3003658,"{'lat': 34.0607981, 'lng': -118.3003658}",The Venue,ChIJd_5Chn3HwoARnNDNIPKtpQs,,2,4.2,{},CA,"Expansive subterranean pick for seasonal steakhouse fare, group-friendly cocktails & karaoke rooms.","One of the cleaner and classier karaoke spots. They offer food and decent selection of songs. If you don't want to sing, they have an outside lounge/bar area to chill in, Pricey but nice and they have deals with bottle service., Some really big karaoke rooms for large groups.","restaurant, bar, food, point_of_interest, establishment",http://www.thevenuela.com/
"201 E Broadway, Long Beach, CA 90802, USA","Ice Cream Parlor, Restaurant","13065, 13046",Los Angeles,,272,5ab5ceee17556279e9553357,,ChIJd_jWCjkx3YARra6aQZ2oQLk,https://www.instagram.com/congregationbc/,False,2025-05-11 23:56:55.398325+00:00,33.7694554,-118.190861,"{'lat': 33.7694554, 'lng': -118.190861}",Congregation Brewery & Cocina - Long Beach,ChIJd_jWCjkx3YARra6aQZ2oQLk,,2,4.4,{},CA,Spacious outpost with a large beer selection serving American grill grub in a cathedral-like space.,"Omg - try the Goat Cheese Cherry (roatating), Lavender 🍯🍦, They have Pokémon go specials for raid days","bar, restaurant, food, point_of_interest, establishment",https://congregationbreweryandcocina.com/
"200 World Wy, Los Angeles, CA 90045, USA","Wine Bar, American Restaurant","13025, 13068",Los Angeles,,1830,ddcdb7f5dff546bd3e784912,"{'tuesday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'sunday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'saturday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'wednesday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '6:00\u202fAM\u2009–\u200910:00\u202fPM'}",ChIJdbXW8NewwoARGY5EOOPsXfI,,False,2025-05-11 23:56:10.418069+00:00,33.9467574,-118.4041259,"{'lat': 33.9467574, 'lng': -118.4041259}",Sea Legs Wine Bar,ChIJdbXW8NewwoARGY5EOOPsXfI,,,2.7,{},CA,"Stylish locale in LAX serving wine & cocktails, plus bistro fare & small plates, around a roomy bar.",,"bar, food, point_of_interest, establishment",https://www.laxshopdine.com/directory/sealegs-wine-bar-terminal-2-t2/
"13324 Sherman Way, North Hollywood, CA 91605, USA",Entertainment Service,11036,Los Angeles,,2779,4c4fd9ebf080a59369ac86e1,"{'tuesday': '9:00\u202fAM\u2009–\u20095:00\u202fPM', 'monday': 'Closed', 'sunday': '8:30\u202fPM\u2009–\u20093:00\u202fAM', 'friday': '9:00\u202fAM\u2009–\u20095:00\u202fPM', 'saturday': '9:00\u202fAM\u2009–\u20095:00\u202fPM', 'wednesday': '9:00\u202fAM\u2009–\u20095:00\u202fPM', 'thursday': '9:00\u202fAM\u2009–\u20095:00\u202fPM'}",ChIJddlcvu6WwoARIBcqJ6evnz8,,False,2025-05-12 00:00:14.407509+00:00,34.20099519999999,-118.4233474,"{'lat': 34.20099519999999, 'lng': -118.4233474}",Club Burlesque Topless Strip Club Lounge and Bar North Hollywood,ChIJddlcvu6WwoARIBcqJ6evnz8,,,3.7,{},CA,A Entertainment Service in downtown LA.,"I'm porno actress Mindy. I'm available for intimate private incalls and outcalls. Phone 805-557-2300. Email mindy.chang@move.com, Ample parking it the back!, Check it out","night_club, bar, point_of_interest, establishment",
"Inglewood, CA 90302, USA","New American Restaurant, South American Restaurant, Southern Food Restaurant","13344, 13314, 13343",Los Angeles,,1501,4b633036f964a52042692ae3,,ChIJdzvQjg23woAReyT2vc-RiJw,,False,2025-05-11 23:54:47.505388+00:00,33.9747078,-118.3574602,"{'lat': 33.9747078, 'lng': -118.3574602}",The Business Lounge,ChIJdzvQjg23woAReyT2vc-RiJw,,,,{},CA,"A New American Restaurant, South American Restaurant, and more in downtown LA.","Man. Chicken breast for breakfast or lunch. Sweet potatoes were great and I don't eat everybody's lol. Haven't had a bad thing yet, and I go every time I'm headed to the airport home to Chicago, That line may be long, but it's so worth the wait. The grits are fire, but if you're not sure what to get, just ask your server for a recommendation. They're happy to suggest something for you., Spoon Potatos (country fried) are a must when you eat here. And if you have a good set of taste buds you'd find out the chicken is better than roscoes! The French toast is great, pancakes, waffles too","bar, point_of_interest, establishment",
"1123 S La Brea Ave, Inglewood, CA 90301, USA",Karaoke Bar,13015,Los Angeles,,1456,4cbbed3da33bb1f7ef0497fd,,ChIJe-JeCPq2woARvcJTkfa0skc,,False,2025-05-11 23:54:45.810306+00:00,33.9486071,-118.3528758,"{'lat': 33.9486071, 'lng': -118.3528758}",Karaoke,ChIJe-JeCPq2woARvcJTkfa0skc,,,,{},CA,A Karaoke Bar in downtown LA.,The bartenders are cool. Dont bring the rowdiness.,"bar, point_of_interest, establishment",
"347 1st St, Los Angeles, CA 90012, USA","Cocktail Bar, Gastropub, Sushi Restaurant","13009, 13276, 13057",Los Angeles,,423,4a562876f964a52096b41fe3,"{'tuesday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'sunday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'wednesday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '3:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJe3sg60fGwoARrYfEF5S00FI,http://instagram.com/farbar_la,False,2025-05-11 23:49:17.339412+00:00,34.0496354,-118.2395974,"{'lat': 34.0496354, 'lng': -118.2395974}",Far Bar,ChIJe3sg60fGwoARrYfEF5S00FI,,2,4.4,{},CA,"Chill gastropub with American & Asian food, like burgers & sushi, plus beer & cocktails.","Great food! Great drinks! GREAT PRICES for happy hour! Had the seafood past and loved it. Sorbet for dessert was very refreshing and not heavy. Flavors change with the season., Take public transportation (bus or rail) and you'll score 10% off your bill at this spot with a massive whiskey selection, Asian-influenced cocktails, an extensive sake list, and 40 beer taps., This hidden Little Tokyo spot has happy hour Sundays and Mondays. Classic cocktails for $6, $5 wells and house wine, a $4 beer of the day and other beer and sake deals pair well with the cheap bites.","bar, night_club, restaurant, food, point_of_interest, establishment",http://farbarla.com/
"730 E Broadway, Long Beach, CA 90802, USA","Jazz and Blues Venue, Bar","10040, 13003",Los Angeles,,979,4bef6981ea570f4797608fd2,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '9:30\u202fAM\u2009–\u200911:00\u202fPM', 'friday': '11:00\u202fAM\u2009–\u20091:30\u202fAM', 'saturday': '9:30\u202fAM\u2009–\u20091:30\u202fAM', 'wednesday': 'Closed', 'thursday': '11:00\u202fAM\u2009–\u20091:30\u202fAM'}",ChIJe87Q8z0x3YARUle9n_6CFQY,https://www.instagram.com/roscoes_jazz_lounge/,False,2025-05-11 23:57:08.282629+00:00,33.7691308,-118.1831711,"{'lat': 33.7691308, 'lng': -118.1831711}",Seabird Jazz Lounge,ChIJe87Q8z0x3YARUle9n_6CFQY,,2,4.2,{},CA,"Local soul-food chain serving signature chicken & waffles, Southern sides & more in a casual space.","Nice comfy place. No cover charge & a 2 drink minimum. They had a kool band there that played a lot of blues & classic R&B. I actually did a few songs w/the band. The crowd is warm & receptive., Come join us, no cover on February 18th, 2018 at 4-8pm to watch some amazing jazz musicians jam. Food and drinks available., NICE PLACE AND GOOD ENTERTAINMENT.  BUT WHY DO THEY NOT HAVE THEIR MONTHLY ENTERTAINMENT CALENDAR ON LINE????","night_club, bar, food, point_of_interest, establishment",https://www.roscoesjazzloungelb.com/
"226 Standard St, El Segundo, CA 90245, USA",Sports Bar,13022,Los Angeles,,1648,4ddf3dfb7d8b04e50258e981,"{'tuesday': '10:30\u202fAM\u2009–\u200912:00\u202fAM', 'monday': '10:30\u202fAM\u2009–\u200912:00\u202fAM', 'sunday': '9:00\u202fAM\u2009–\u200912:00\u202fAM', 'friday': '9:00\u202fAM\u2009–\u20091:00\u202fAM', 'saturday': '9:00\u202fAM\u2009–\u20091:00\u202fAM', 'wednesday': '10:30\u202fAM\u2009–\u200912:00\u202fAM', 'thursday': '10:30\u202fAM\u2009–\u200912:00\u202fAM'}",ChIJe9wUkUGxwoARKk62EUEL38A,,False,2025-05-11 23:55:32.394019+00:00,33.9185722,-118.4145278,"{'lat': 33.9185722, 'lng': -118.4145278}",Standard Station Sports Bar & Grill,ChIJe9wUkUGxwoARKk62EUEL38A,,2,4.5,{},CA,"This relaxed hangout offers a full bar, American eats & multiple TVs for sports viewing.","The Italian melt was awesome. Let the chef load it up. It is a perfect sandwich., Great lunch options here, and the schooners of beer are a must! Try the burgers!, If youre ever trying to watch any game here, come early! seats fill up fast!","bar, restaurant, food, point_of_interest, establishment",http://www.standardstations.com/
"700 Queensway Dr, Long Beach, CA 90802, USA","Latin American Restaurant, Mexican Restaurant","13297, 13303",Los Angeles,,1510,4b679b8ff964a5207c572be3,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '6:00\u202fAM\u2009–\u200911:00\u202fPM', 'saturday': '6:00\u202fAM\u2009–\u200911:00\u202fPM', 'wednesday': '6:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '6:00\u202fAM\u2009–\u200910:00\u202fPM'}",ChIJeystnC4x3YAReqWd1OlkxeI,https://www.instagram.com/fuegolb/,False,2025-05-11 23:57:00.839315+00:00,33.7571457,-118.1986102,"{'lat': 33.7571457, 'lng': -118.1986102}",Fuego Restaurant & Bar,ChIJeystnC4x3YAReqWd1OlkxeI,,3,4.3,{},CA,"Vibrant spot in the Hotel Maya with panoramic water views, serving Latin-style seafood & cocktails.","Went at night for drinks with a big group of friends, and we all loved it! Amazing views of the harbor. Sit outside if you can! Also, explore around, the decoration of the hotel is very unique., Happy Hour. Order one of everything. Finish with the Coconut Caramel Flan. You'll be satisfied., Lobster Mac and cheese! Unreal. Also desserts, cheesecake. Try their breakfast burritos too!","bar, restaurant, food, point_of_interest, establishment",https://www.hotelmayalongbeach.com/fuego-restaurant/
"2827 Pico Blvd, Santa Monica, CA 90404, USA","Gastropub, American Restaurant","13057, 13068",Los Angeles,,0,56085c56498e9b2a69b88dfa,"{'tuesday': '12:00\u2009–\u200910:00\u202fPM', 'monday': '12:00\u2009–\u200910:00\u202fPM', 'sunday': '9:30\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '12:00\u2009–\u200911:00\u202fPM', 'saturday': '9:30\u202fAM\u2009–\u200911:00\u202fPM', 'wednesday': '12:00\u2009–\u200910:00\u202fPM', 'thursday': '12:00\u2009–\u200910:30\u202fPM'}",ChIJez9qdxe7woARmfzhJtlXAlU,https://www.instagram.com/thebrixtonsm,False,2025-05-12 00:41:43.945332+00:00,34.0248212,-118.4599269,"{'lat': 34.0247736, 'lng': -118.4598703}",The Brixton,ChIJez9qdxe7woARmfzhJtlXAlU,,2,4.5,{},CA,"Stylish neighborhood gastropub for comfort food small plates, craft cocktails & beer & wines on tap.","Great neighborhood spot with awesome food and friendly service. Best Reuben sandwich you'll ever have!, chicken sandwich, short rib poutine, short rib melt v good. also they have $25 bottomless mimosas on sat and sunday, Watermelon salad with burrata, arugula, balsamic glaze and candied pine nuts!","night_club, bar, restaurant, food, point_of_interest, establishment",https://www.thebrixtonsm.com/
"3514 W 8th St, Los Angeles, CA 90005, USA","Cocktail Bar, Karaoke Bar, Restaurant","13009, 13065, 13015",Los Angeles,,0,5e2d132e2e560500082e3dd6,"{'tuesday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'sunday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '6:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJezksu0y5woARqKVoIbpu_w8,,False,2025-05-12 00:57:02.523262+00:00,34.057246,-118.3072444,"{'lat': 34.057246, 'lng': -118.3072444}",Potions & Poisons,ChIJezksu0y5woARqKVoIbpu_w8,,,4.3,{},CA,"A Cocktail Bar, Karaoke Bar, and more in downtown LA.",,"bar, point_of_interest, establishment",
"6269 Van Nuys Blvd, Van Nuys, CA 91401, USA",Mexican Restaurant,13303,Los Angeles,,296,4d83aee35e70224b800bfd08,"{'tuesday': '10:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '10:00\u202fAM\u2009–\u200910:00\u202fPM', 'sunday': '10:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '10:00\u202fAM\u2009–\u200911:30\u202fPM', 'saturday': '10:00\u202fAM\u2009–\u200910:30\u202fPM', 'wednesday': '10:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '10:00\u202fAM\u2009–\u200910:00\u202fPM'}",ChIJf8scZgaXwoAR4PSiXlr8FIY,,False,2025-05-12 00:00:12.330458+00:00,34.18432170000001,-118.4491227,"{'lat': 34.18432170000001, 'lng': -118.4491227}",Los Tres Hermanos Bar and Grill,ChIJf8scZgaXwoAR4PSiXlr8FIY,,2,4.2,{},CA,"Easygoing option for Mexican staples including fajitas, burritos, tostadas & quesadillas.","I was looking for a good taco spot for lunch and I found one!:) the jalapeño salsa was delicious! Spicy., If you can handle Spicy, you've got to try the Carne de Chile en Molcajete. Wow. Best dish I've had in a long time., Good food. Nice service","bar, restaurant, food, point_of_interest, establishment",http://www.lostreshermanos.com/
"3275 Wilshire Blvd, Los Angeles, CA 90010, USA","Karaoke Bar, Korean Restaurant","13289, 13015",Los Angeles,,0,4b6ce443f964a520f95b2ce3,"{'tuesday': '5:30\u202fPM\u2009–\u20092:00\u202fAM', 'monday': 'Closed', 'sunday': '5:30\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '5:30\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '5:30\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '5:30\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '5:30\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJfbYUCnzHwoARCJdfHITRpiQ,,False,,34.0621179,-118.2937578,"{'lat': 34.0621179, 'lng': -118.2937578}",DGM SOJU BAR - DwitGolMok,ChIJfbYUCnzHwoARCJdfHITRpiQ,,2,4.2,{},CA,A Karaoke Bar and Korean Restaurant in downtown LA.,"Grab a glass of soju, a distilled rice drink, at this Koreatown restaurant and bar to compliment your dinner or ignite late-night fun., ""Legit"" old skool korean place to eat n drink ;) spicy octopus, tofu kimchi. 떡복이 맛있어요♥, Corn & cheese is 👍👍👍 get the yogurt soju as well","restaurant, food, point_of_interest, establishment",
